Gender;Height;Weight
Female;61.144.746.927.994;118.798.229.605.216
Female;645.877.950.681.436;140.774.670.960.951
Female;643.612.490.796.002;141.201.045.206.224
Female;66.066.489.194.068;158.503.983.325.740
Female;598.302.635.762.905;997.247.419.691.343
Female;640.078.381.283.592;135.667.416.355.705
Female;641.109.153.622.425;134.164.839.382.822
Female;617.743.660.293.559;122.405.364.444.669
Female;640.569.755.425.466;139.436.196.765.653
Female;659.355.551.232.688;152.120.566.956.733
Female;631.185.882.518.193;122.115.106.126.656
Female;688.046.648.653.474;167.946.171.555.331
Female;702.740.232.838.408;187.001.787.580.092
Female;623.255.550.442.168;144.942.334.803.669
Female;598.150.485.166.839;112.097.417.070.758
Female;629.964.835.977.481;122.564.700.136.315
Female;619.834.447.222.965;110.514.436.990.301
Female;64.159.390.750.059;136.847.598.058.533
Female;605.229.120.730.461;124.742.290.932.328
Female;641.358.562.661.878;132.991.795.162.713
Female;637.274.692.550.505;140.025.285.076.403
Female;66.167.536.635.487;153.750.443.897.188
Female;677.366.840.897.626;152.706.192.826.675
Female;67.832.737.274.091;160.354.768.837.742
Female;581.096.631.726.451;962.662.501.541.608
Female;61.532.999.160.452;115.202.312.834.372
Female;628.944.904.066.328;151.347.465.107.385
Female;631.044.489.208.074;138.335.712.739.484
Female;640.729.203.023.192;127.223.188.135.152
Female;624.106.343.023.137;143.347.460.113.507
Female;643.168.663.346.422;143.859.569.230.449
Female;658.810.668.704.332;166.348.793.459.138
Female;666.248.838.059.415;141.187.261.572.672
Female;620.264.796.805.277;123.172.683.968.554
Female;614.673.326.778.037;137.143.537.430.737
Female;608.257.662.539.451;113.619.397.986.316
Female;605.887.991.674.755;109.306.131.003.385
Female;601.241.670.269.045;119.057.425.460.790
Female;568.560.821.293.767;973.649.783.271.705
Female;613.039.241.329.657;128.269.264.728.816
Female;597.074.846.568.776;109.923.623.246.467
Female;695.981.068.230.002;173.529.944.739.299
Female;669.426.227.608.456;136.132.223.109.725
Female;586.463.298.569.074;965.248.498.312.934
Female;607.097.933.802.161;117.333.173.821.634
Female;618.397.127.739.331;127.327.628.233.853
Female;668.873.234.452.573;162.872.453.448.311
Female;610.419.050.946.963;131.702.313.600.744
Female;629.523.215.491.681;134.733.745.611.152
Female;6.636.787.715.073;157.616.005.204.023
Female;656.741.783.451.272;159.890.413.782.323
Female;606.707.844.690.725;100.559.840.283.468
Female;631.669.759.374.437;120.944.577.217.097
Female;656.467.141.843.977;164.557.520.932.076
Female;589.640.689.917.515;91.785.549.827.755
Female;635.521.199.204.627;131.298.644.601.033
Female;66.646.720.980.068;151.445.538.528.458
Female;650.754.189.285.491;140.052.978.913.209
Female;599.002.745.344.656;118.468.947.054.012
Female;62.031.264.677.257;128.748.688.352.743
Female;686.872.321.923.365;173.115.812.588.004
Female;672.482.236.059.834;172.713.624.757.025
Female;625.236.118.770.252;127.149.734.648.921
Female;60.797.820.249.182;125.934.423.770.373
Female;586.883.916.120.875;119.599.000.429.571
Female;648.613.181.346.612;137.829.508.366.699
Female;705.443.059.863.273;196.107.116.001.942
Female;662.507.508.327.093;140.534.427.474.639
Female;627.591.767.919.005;134.744.757.267.404
Female;604.340.546.221.386;118.481.624.096.983
Female;648.313.595.058.783;143.086.255.999.237
Female;616.306.358.437.811;141.980.447.214.242
Female;648.968.783.608.954;149.545.199.984.187
Female;632.655.798.154.007;148.984.215.793.627
Female;644.352.331.456.538;122.563.653.466.312
Female;617.645.690.001.265;147.957.716.829.586
Female;601.298.674.461.234;107.919.315.173.185
Female;593.125.340.407.551;920.430.875.699.975
Female;669.410.546.146.316;135.010.041.347.243
Female;630.386.943.759.791;141.170.727.562.953
Female;655.374.631.224.154;149.294.182.633.801
Female;630.342.601.763.786;143.324.946.029.736
Female;633.645.364.244.639;135.900.351.891.681
Female;652.223.895.395.911;153.450.440.466.032
Female;603.601.748.517.583;127.841.812.513.999
Female;681.692.678.882.482;160.347.225.467.517
Female;647.436.431.302.013;141.980.646.731.978
Female;653.971.324.673.664;141.506.019.820.105
Female;629.468.079.064.824;131.267.399.254.072
Female;67.109.840.475.482;161.548.252.255.358
Female;612.664.978.779.032;101.244.919.138.932
Female;650.894.921.495.665;133.313.495.422.583
Female;652.849.460.379.949;129.293.602.421.454
Female;649.917.135.704.149;137.801.970.334.798
Female;648.412.153.964.244;154.425.304.428.477
Female;601.908.582.824.432;117.955.518.204.098
Female;696.403.815.578.602;157.014.287.866.744
Female;576.751.810.901.334;125.941.865.449.606
Female;615.694.742.826.729;128.539.311.293.180
Female;575.587.103.279.895;105.173.923.396.841
Female;657.985.442.654.329;143.790.203.295.817
Female;629.525.409.843.533;120.673.464.017.242
Female;690.511.806.029.094;166.451.937.309.373
Female;640.274.263.083.623;146.789.985.656.520
Female;594.990.773.904.988;128.915.658.582.563
Female;642.339.455.280.588;151.540.788.870.287
Female;657.867.230.221.436;159.373.921.755.772
Female;621.987.073.393.976;122.548.925.366.031
Female;628.282.480.084.833;123.071.175.876.530
Female;60.673.430.810.886;112.715.432.765.977
Female;607.848.160.377.108;114.892.326.418.711
Female;601.595.090.304.518;116.106.376.111.620
Female;58.644.611.816.453;957.879.688.678.834
Female;642.946.984.483.287;148.066.097.319.915
Female;607.509.152.510.232;113.418.401.494.811
Female;661.904.972.693.211;151.321.738.329.975
Female;656.829.449.604.425;144.236.194.928.815
Female;615.501.125.732.668;129.754.367.532.567
Female;633.965.048.272.174;150.542.043.818.078
Female;619.454.767.856.846;125.224.706.814.081
Female;640.512.364.004.406;135.794.065.719.530
Female;645.732.678.455.844;148.475.554.544.558
Female;634.970.658.194.016;134.915.438.582.361
Female;626.701.568.243.573;111.080.658.285.661
Female;628.103.875.742.565;124.267.588.126.539
Female;626.566.187.480.512;123.870.493.713.578
Female;594.361.512.802.665;111.864.139.742.294
Female;64.493.942.764.868;127.704.661.003.082
Female;606.934.108.818.164;130.017.847.924.579
Female;637.099.594.764.057;135.849.924.747.892
Female;597.985.872.655.286;102.787.826.403.860
Female;635.241.898.654.944;129.910.745.914.848
Female;684.605.823.450.771;170.106.711.796.821
Female;666.483.558.171.759;159.593.544.317.633
Female;667.193.769.639.648;146.891.576.814.818
Female;651.574.535.737.745;136.754.348.214.373
Female;695.004.004.743.538;178.020.674.450.648
Female;630.374.496.097.039;131.048.845.282.274
Female;606.797.234.360.632;114.831.030.020.050
Female;591.041.956.260.695;103.418.916.656.386
Female;600.024.634.791.096;114.445.720.805.035
Female;627.925.657.799.972;119.173.397.008.303
Female;615.508.608.045.011;122.883.437.440.469
Female;674.807.367.148.067;164.455.343.751.580
Female;647.910.182.373.408;140.400.913.206.640
Female;624.409.303.955.215;121.427.728.189.135
Female;665.538.980.156.604;150.016.876.075.446
Female;621.852.212.947.346;111.099.321.508.592
Female;653.104.361.385.266;136.434.393.105.399
Female;678.363.970.813.314;156.274.296.728.665
Female;637.812.151.046.128;166.105.800.451.365
Female;613.340.325.087.736;10.744.566.005.185
Female;663.182.407.416.543;138.537.010.044.666
Female;641.160.229.130.275;134.301.424.967.617
Female;631.043.474.623.505;116.902.770.597.259
Female;582.121.647.882.327;101.757.024.898.513
Female;63.001.431.689.828;120.185.888.879.339
Female;593.400.072.593.782;110.183.222.127.801
Female;630.306.350.404.741;126.733.534.709.637
Female;635.205.745.629.814;130.429.113.623.409
Female;620.987.571.475.771;136.382.333.817.617
Female;631.826.177.658.809;132.246.094.440.381
Female;650.659.658.600.642;153.570.518.323.377
Female;686.856.629.343.441;165.924.318.727.404
Female;630.362.941.884.185;130.117.520.780.242
Female;632.583.509.652.557;124.217.167.528.261
Female;639.132.602.193.041;131.029.178.550.155
Female;5.819.008.891.566;107.057.140.817.042
Female;578.007.687.381.103;861.909.601.800.444
Female;653.674.681.551.483;139.195.691.983.163
Female;620.596.795.459.491;122.197.037.105.345
Female;62.598.648.179.779;114.766.881.635.338
Female;637.111.525.803.582;140.619.451.067.452
Female;601.139.197.250.871;127.712.452.805.848
Female;676.125.139.624.813;157.760.811.230.146
Female;583.872.722.960.955;857.930.852.355.214
Female;609.100.242.709.036;120.271.964.808.635
Female;66.985.923.375.184;142.920.389.277.444
Female;60.568.529.487.382;106.791.251.200.868
Female;616.219.921.069.495;123.233.766.232.869
Female;62.460.812.613.958;126.679.585.492.026
Female;618.317.180.411.029;116.795.015.056.221
Female;608.705.857.147.916;115.132.236.501.892
Female;661.571.798.492.929;162.339.163.832.511
Female;609.427.947.533.818;110.921.330.982.054
Female;604.961.932.301.216;111.831.682.461.495
Female;661.677.332.242.878;153.677.836.355.102
Female;645.172.151.999.749;139.012.683.868.889
Female;634.368.313.598.477;141.579.212.145.631
Female;623.106.683.042.188;131.363.274.836.162
Female;628.984.140.743.408;125.040.891.841.666
Female;645.120.640.767.188;132.627.365.790.212
Female;647.486.644.480.899;133.541.417.829.553
Female;633.381.848.169.439;144.704.339.499.288
Female;628.117.338.858.984;123.091.287.052.690
Female;634.973.037.194.707;146.229.435.886.445
Female;640.548.106.472.709;149.753.473.914.740
Female;643.476.315.971.152;138.815.261.189.938
Female;630.824.857.917.176;135.946.957.015.882
Female;644.019.345.814.973;139.124.799.447.001
Female;646.824.790.849.082;138.854.072.645.178
Female;671.920.732.004.003;158.342.220.439.684
Female;638.680.599.445.794;126.834.671.797.464
Female;633.134.176.904.304;137.276.959.741.850
Female;593.308.190.713.878;102.515.972.835.535
Female;626.358.440.193.902;134.418.862.222.534
Female;604.213.849.397.397;116.101.256.403.700
Female;61.658.446.198.194;114.569.944.695.417
Female;608.342.383.869.735;107.281.036.034.548
Female;646.190.905.970.177;121.575.262.542.001
Female;606.237.811.608.255;120.382.573.166.409
Female;641.773.425.630.975;146.636.834.123.204
Female;647.067.164.433.632;161.677.903.420.103
Female;599.682.045.037.674;103.616.818.443.881
Female;652.941.650.150.928;138.807.700.108.306
Female;638.423.043.040.513;129.555.974.846.026
Female;631.686.483.726.241;142.010.379.059.998
Female;659.596.911.675.545;149.895.441.706.738
Female;661.484.588.506.305;162.244.457.456.505
Female;62.791.409.301.769;120.420.103.328.205
Female;657.486.011.903.599;142.067.437.927.928
Female;609.720.209.774.758;138.428.510.681.648
Female;640.955.183.782.878;149.274.099.544.133
Female;6.681.442.135.179;156.838.580.291.276
Female;66.423.943.654.048;132.616.279.779.813
Female;658.645.192.773.374;158.167.168.203.670
Female;597.613.696.356.758;103.944.018.725.278
Female;641.061.809.159.585;144.765.942.818.329
Female;596.930.163.509.511;110.370.347.859.948
Female;627.895.240.833.095;141.718.207.045.392
Female;659.288.687.376.648;125.515.854.861.365
Female;631.943.426.938.051;139.531.254.744.664
Female;666.271.443.061.042;160.135.141.832.633
Female;645.314.780.193.245;144.088.522.083.089
Female;617.593.413.335.719;110.025.793.235.236
Female;673.850.648.614.665;162.550.612.450.752
Female;632.769.596.158.887;116.761.840.344.260
Female;611.220.454.563.971;123.597.949.379.234
Female;642.637.556.542.925;132.283.150.711.151
Female;699.952.020.289.046;176.550.874.225.454
Female;683.654.384.654.345;153.742.635.126.006
Female;675.078.440.178.079;171.591.684.287.123
Female;640.435.875.096.738;165.326.424.284.525
Female;625.073.353.104.524;121.546.400.468.097
Female;635.395.838.419.634;143.363.631.326.756
Female;630.402.794.926.928;129.545.202.140.483
Female;657.360.571.868.887;139.640.354.771.554
Female;661.276.368.951.701;150.433.688.847.781
Female;661.943.499.787.524;167.734.703.540.521
Female;656.327.984.107.276;138.333.397.755.781
Female;626.829.438.790.182;134.899.864.407.116
Female;637.376.719.628.781;137.940.289.517.604
Female;60.798.270.827.389;109.096.956.288.588
Female;635.101.510.150.327;114.087.595.997.379
Female;634.336.075.291.544;145.973.897.875.105
Female;620.601.992.542.499;115.381.538.188.906
Female;643.933.663.699.142;127.743.307.082.642
Female;638.220.671.456.443;153.646.201.172.092
Female;622.492.144.489.699;116.605.800.703.524
Female;634.504.017.553.677;133.515.492.001.933
Female;640.828.652.967.109;133.451.352.646.078
Female;638.962.241.979.306;112.425.137.694.589
Female;626.449.123.675.215;133.110.079.883.077
Female;664.359.022.522.135;145.784.964.650.180
Female;638.632.225.365.902;137.153.446.020.002
Female;636.796.180.218.315;154.912.211.310.770
Female;647.519.358.010.767;13.839.317.735.973
Female;662.530.860.273.699;153.853.087.444.795
Female;62.492.464.178.453;117.307.067.163.667
Female;654.815.211.968.108;147.739.952.846.827
Female;611.673.763.732.543;111.572.765.675.295
Female;643.883.960.776.249;130.926.901.853.671
Female;627.192.129.702.128;138.230.234.010.648
Female;60.967.807.186.911;115.502.468.491.191
Female;627.631.349.334.808;117.654.076.787.706
Female;622.113.989.087.749;126.001.493.693.523
Female;66.195.570.717.868;167.791.169.173.519
Female;637.726.037.768.398;136.298.244.324.940
Female;658.048.472.802.124;156.362.511.063.534
Female;635.917.907.507.405;128.614.684.828.773
Female;59.481.420.066.797;108.895.812.844.617
Female;637.099.866.204.872;129.272.667.510.002
Female;605.318.365.898.715;110.363.797.455.051
Female;678.487.391.021.176;163.580.383.909.747
Female;600.155.623.206.961;117.666.953.570.492
Female;643.544.151.166.757;139.315.165.978.067
Female;642.952.841.312.693;131.238.651.146.887
Female;606.596.553.789.213;117.931.116.327.742
Female;621.921.763.613.132;119.824.287.836.539
Female;601.765.377.712.381;109.258.419.458.198
Female;596.405.315.946.486;100.527.747.331.819
Female;638.819.459.330.222;142.992.135.310.370
Female;644.493.418.991.982;140.337.115.300.162
Female;640.887.827.184.629;135.821.993.620.792
Female;624.803.421.519.663;153.286.220.593.713
Female;622.665.917.969.345;138.381.679.212.020
Female;597.087.305.628.415;114.936.629.125.138
Female;655.415.388.083.143;134.699.063.621.454
Female;663.469.350.914.194;156.789.401.979.836
Female;632.447.747.592.981;125.693.729.070.407
Female;628.199.231.659.251;102.400.373.646.523
Female;68.410.117.222.915;153.465.334.505.013
Female;62.716.831.922.634;108.592.687.133.970
Female;642.805.041.951.824;162.298.996.107.723
Female;619.241.968.136.952;125.821.691.740.655
Female;627.371.890.177.554;141.343.095.272.557
Female;630.930.940.057.529;137.112.267.429.623
Female;584.312.689.585.081;114.504.437.766.370
Female;693.584.863.661.227;181.620.926.855.241
Female;674.607.919.735.716;157.258.668.127.919
Female;628.356.806.595.155;128.850.671.697.200
Female;602.805.975.643.144;116.468.154.225.546
Female;672.813.582.403.504;151.006.827.602.194
Female;693.822.453.552.615;182.308.529.635.185
Female;603.987.947.778.955;123.831.414.573.977
Female;62.432.426.249.785;116.161.491.547.557
Female;622.313.974.453.422;142.155.661.288.298
Female;600.762.407.628.217;139.084.603.688.100
Female;654.990.108.523.165;146.784.446.100.872
Female;612.383.813.168.991;130.527.647.155.786
Female;601.809.766.937.198;126.345.706.579.432
Female;614.781.357.929.314;116.277.148.004.896
Female;68.554.568.155.727;151.786.039.269.199
Female;679.780.198.460.861;157.833.633.410.408
Female;605.007.655.934.477;120.996.983.910.125
Female;620.483.185.693.854;141.224.547.036.410
Female;601.834.384.808.811;993.550.398.494.005
Female;662.469.657.392.108;154.406.373.277.828
Female;659.240.682.228.457;137.199.153.272.425
Female;636.415.700.937.888;121.494.687.965.331
Female;621.577.512.772.891;133.951.889.189.126
Female;670.312.170.911.189;14.552.519.036.879
Female;627.179.793.731.272;113.622.065.762.769
Female;58.596.554.530.003;107.048.405.038.270
Female;668.749.708.944.032;146.057.972.372.553
Female;651.792.627.741.624;149.947.046.307.033
Female;636.760.971.019.316;122.344.654.587.626
Female;63.216.686.269.988;134.896.117.147.254
Female;634.661.161.157.611;132.361.844.159.787
Female;660.810.430.982.694;150.705.902.781.092
Female;645.616.787.688.241;142.841.771.124.436
Female;670.996.613.263.998;148.562.706.097.317
Female;650.387.401.702.194;129.510.812.116.208
Female;623.212.719.284.674;139.320.931.600.689
Female;683.754.527.268.264;163.809.745.755.738
Female;615.119.869.103.612;136.424.501.103.128
Female;631.585.225.252.602;132.234.410.728.138
Female;622.158.420.710.198;133.615.154.335.579
Female;655.643.155.666.142;134.620.920.196.678
Female;645.626.271.159.302;137.440.086.539.848
Female;65.095.308.354.207;156.062.396.331.944
Female;618.155.231.944.616;118.325.882.647.957
Female;646.557.952.517.356;136.044.220.575.536
Female;662.304.573.345.808;152.312.632.220.637
